dataset,dataset_label,sample_id,variant,variant_label,started,run_dir,predicted_count,gt_count,gt_count_mode,gt_interval_low,gt_interval_high,absolute_error,relative_error,exact_match,inside_gt_interval,within_1,within_2,within_3,within_5_pct,within_10_pct,gt_value,normalized_absolute_error_pct,signed_error
grid_scan_paper,Grid Scan Paper,Tile_r046_c038,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:32:25.676964+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c038/20260627_013225,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c038,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:32:25.676964+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c038/20260627_013225,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c038,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:32:25.676964+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c038/20260627_013225,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E1_raw_vlm,VLM,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,5,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,5,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,5,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,0,3,point,3,3,3,1.0,False,False,False,False,True,False,False,3.0,100.0,-3
grid_scan_paper,Grid Scan Paper,Tile_r046_c040,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:35:23.925640+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c040/20260627_013523,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E1_raw_vlm,VLM,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,6,6,point,6,6,0,0.0,True,True,True,True,True,True,True,6.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,4,6,point,6,6,2,0.3333,False,False,False,True,True,False,False,6.0,33.33333333333333,-2
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,6,6,point,6,6,0,0.0,True,True,True,True,True,True,True,6.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,10,6,point,6,6,4,0.6667,False,False,False,False,False,False,False,6.0,66.66666666666666,4
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,6,6,point,6,6,0,0.0,True,True,True,True,True,True,True,6.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,6,6,point,6,6,0,0.0,True,True,True,True,True,True,True,6.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c041,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:39:46.984195+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c041/20260627_013946,6,6,point,6,6,0,0.0,True,True,True,True,True,True,True,6.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E1_raw_vlm,VLM,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,3,1,point,1,1,2,2.0,False,False,False,True,True,False,False,1.0,200.0,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,2,1,point,1,1,1,1.0,False,False,True,True,True,False,False,1.0,100.0,1
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,4,1,point,1,1,3,3.0,False,False,False,False,True,False,False,1.0,300.0,3
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,3,1,point,1,1,2,2.0,False,False,False,True,True,False,False,1.0,200.0,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,22,1,point,1,1,21,21.0,False,False,False,False,False,False,False,1.0,2100.0,21
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,0,1,point,1,1,1,1.0,False,False,True,True,True,False,False,1.0,100.0,-1
grid_scan_paper,Grid Scan Paper,Tile_r046_c042,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:43:00.281055+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c042/20260627_014300,0,1,point,1,1,1,1.0,False,False,True,True,True,False,False,1.0,100.0,-1
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E1_raw_vlm,VLM,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,10,8,point,8,8,2,0.25,False,False,False,True,True,False,False,8.0,25.0,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,11,8,point,8,8,3,0.375,False,False,False,False,True,False,False,8.0,37.5,3
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,14,8,point,8,8,6,0.75,False,False,False,False,False,False,False,8.0,75.0,6
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,26,8,point,8,8,18,2.25,False,False,False,False,False,False,False,8.0,225.0,18
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,28,8,point,8,8,20,2.5,False,False,False,False,False,False,False,8.0,250.0,20
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,14,8,point,8,8,6,0.75,False,False,False,False,False,False,False,8.0,75.0,6
grid_scan_paper,Grid Scan Paper,Tile_r046_c043,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:47:23.024015+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c043/20260627_014723,15,8,point,8,8,7,0.875,False,False,False,False,False,False,False,8.0,87.5,7
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E1_raw_vlm,VLM,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,0,3,point,3,3,3,1.0,False,False,False,False,True,False,False,3.0,100.0,-3
grid_scan_paper,Grid Scan Paper,Tile_r046_c045,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:55:46.687011+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c045/20260627_015546,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E1_raw_vlm,VLM,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E2_sam2_deterministic,SAM2 mask,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,3,1,point,1,1,2,2.0,False,False,False,True,True,False,False,1.0,200.0,2
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E3_imggen_deterministic,ImgGen mask,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,15,1,point,1,1,14,14.0,False,False,False,False,False,False,False,1.0,1400.0,14
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,13,1,point,1,1,12,12.0,False,False,False,False,False,False,False,1.0,1200.0,12
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E6_sam3_deterministic,SAM3 mask,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r046_c048,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-27T01:58:50.531499+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r046_c048/20260627_015850,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E1_raw_vlm,VLM,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,0,0,interval,0,2,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E2_sam2_deterministic,SAM2 mask,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,32,0,interval,0,2,30,30.0,False,False,False,False,False,False,False,1.0,3000.0,32
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E3_imggen_deterministic,ImgGen mask,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,4,0,interval,0,2,2,2.0,False,False,False,True,True,False,False,1.0,200.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,4,0,interval,0,2,2,2.0,False,False,False,True,True,False,False,1.0,200.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,4,0,interval,0,2,2,2.0,False,False,False,True,True,False,False,1.0,200.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E6_sam3_deterministic,SAM3 mask,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,0,0,interval,0,2,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_000,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-28T12:49:56.777034+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_000/20260628_124956,0,0,interval,0,2,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E1_raw_vlm,VLM,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,0,8,interval,8,28,8,0.4444,False,False,False,False,False,False,False,18.0,44.44444444444444,-8
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E2_sam2_deterministic,SAM2 mask,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,10,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,2
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E3_imggen_deterministic,ImgGen mask,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,18,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,10
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,12,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,17,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,9
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E6_sam3_deterministic,SAM3 mask,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,13,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,5
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_001,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-28T12:53:35.021373+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_001/20260628_125335,12,8,interval,8,28,0,0.0,True,True,True,True,True,True,True,18.0,0.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E1_raw_vlm,VLM,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,0,4,interval,4,14,4,0.4444,False,False,False,False,False,False,False,9.0,44.44444444444444,-4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E2_sam2_deterministic,SAM2 mask,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,16,4,interval,4,14,2,0.2222,False,False,False,True,True,False,False,9.0,22.22222222222222,12
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E3_imggen_deterministic,ImgGen mask,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,15,4,interval,4,14,1,0.1111,False,False,True,True,True,False,False,9.0,11.11111111111111,11
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,16,4,interval,4,14,2,0.2222,False,False,False,True,True,False,False,9.0,22.22222222222222,12
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,40,4,interval,4,14,26,2.8889,False,False,False,False,False,False,False,9.0,288.88888888888886,36
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E6_sam3_deterministic,SAM3 mask,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,9,4,interval,4,14,0,0.0,True,True,True,True,True,True,True,9.0,0.0,5
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_002,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-28T12:58:06.446335+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_002/20260628_125806,7,4,interval,4,14,0,0.0,True,True,True,True,True,True,True,9.0,0.0,3
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E1_raw_vlm,VLM,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,0,5,interval,5,30,5,0.2857,False,False,False,False,False,False,False,17.5,28.57142857142857,-5
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E2_sam2_deterministic,SAM2 mask,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,9,5,interval,5,30,0,0.0,True,True,True,True,True,True,True,17.5,0.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E3_imggen_deterministic,ImgGen mask,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,9,5,interval,5,30,0,0.0,True,True,True,True,True,True,True,17.5,0.0,4
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,7,5,interval,5,30,0,0.0,True,True,True,True,True,True,True,17.5,0.0,2
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,8,5,interval,5,30,0,0.0,True,True,True,True,True,True,True,17.5,0.0,3
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E6_sam3_deterministic,SAM3 mask,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,0,5,interval,5,30,5,0.2857,False,False,False,False,False,False,False,17.5,28.57142857142857,-5
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_003,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-28T13:03:28.168785+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_003/20260628_130328,0,5,interval,5,30,5,0.2857,False,False,False,False,False,False,False,17.5,28.57142857142857,-5
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E1_raw_vlm,VLM,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,0,16,interval,16,55,16,0.4507,False,False,False,False,False,False,False,35.5,45.07042253521127,-16
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E2_sam2_deterministic,SAM2 mask,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,5,16,interval,16,55,11,0.3099,False,False,False,False,False,False,False,35.5,30.985915492957744,-11
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E3_imggen_deterministic,ImgGen mask,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,16,16,interval,16,55,0,0.0,True,True,True,True,True,True,True,35.5,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,4,16,interval,16,55,12,0.338,False,False,False,False,False,False,False,35.5,33.80281690140845,-12
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,16,16,interval,16,55,0,0.0,True,True,True,True,True,True,True,35.5,0.0,0
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E6_sam3_deterministic,SAM3 mask,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,0,16,interval,16,55,16,0.4507,False,False,False,False,False,False,False,35.5,45.07042253521127,-16
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_004,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-28T13:07:07.646592+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_004/20260628_130707,0,16,interval,16,55,16,0.4507,False,False,False,False,False,False,False,35.5,45.07042253521127,-16
validation_unc_luca,Rettenberger Uncertainty,luca_unc_high_mag_005,E1_raw_vlm,VLM,2026-06-28T13:10:33.696573+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/luca_unc_high_mag_005/20260628_131033,0,7,interval,7,21,7,0.5,False,False,False,False,False,False,False,14.0,50.0,-7
